5.68724184624,7.0
5.71298171686,6.0
5.97801904297,6.0
6.15415718839,6.0
5.42693354262,6.0
6.05164894245,7.0
5.95136385739,5.0
4.96787108213,5.0
5.75985392204,6.0
5.32271203889,5.0
5.7722014852,6.0
5.70264431078,5.0
5.87169868115,6.0
5.60977534924,6.0
5.93420281324,8.0
5.81166733033,5.0
5.99274532139,7.0
5.39335213884,6.0
5.09498910385,5.0
5.10149790678,6.0
5.02677513249,6.0
5.51251892409,6.0
6.13779421808,7.0
6.11360708565,7.0
6.12226091575,7.0
5.95954295093,7.0
5.25616389026,5.0
4.87557543296,5.0
6.03996961534,6.0
5.32944217284,5.0
5.29130156007,5.0
5.52753044601,8.0
5.60560370517,6.0
5.90528600583,7.0
5.90114072255,6.0
5.05493854739,5.0
5.80363428879,5.0
6.12573862869,6.0
5.16885653487,5.0
5.72697099509,7.0
4.9446738898,5.0
5.51557002463,4.0
5.06705914749,6.0
5.79667264283,6.0
5.94999307428,6.0
5.20466680332,5.0
5.47869831945,5.0
5.64239571021,7.0
5.80565561644,6.0
6.15013703443,7.0
5.83046927151,6.0
5.93855259539,5.0
5.41564767436,5.0
6.01896662517,7.0
4.9880531984,5.0
5.54059627455,6.0
5.18423764445,5.0
5.81978002083,5.0
6.11999592134,6.0
6.02987849098,6.0
5.64239571021,7.0
5.5505871042,6.0
5.16728299121,6.0
5.13598781283,5.0
5.17987539453,5.0
5.05580853705,5.0
5.16664034982,5.0
5.52733476271,6.0
5.72139738063,5.0
5.64997659349,6.0
5.9146470231,8.0
5.47013418882,5.0
5.67235074095,5.0
5.59704047757,5.0
5.95201294226,6.0
5.48206015012,6.0
5.06850593926,5.0
5.37559940991,5.0
5.45106540369,6.0
5.24644434363,5.0
4.97641778057,5.0
5.29455431688,4.0
5.82165849982,6.0
5.42893064448,5.0
5.60079663999,6.0
5.74603289831,6.0
5.69673047105,6.0
5.46489061852,6.0
4.97798222935,5.0
5.89361372754,6.0
5.35945087742,6.0
6.05638968447,7.0
5.40053524758,5.0
5.61888131195,6.0
5.0097349153,5.0
5.59432369763,6.0
5.34166282921,6.0
5.68494661567,7.0
5.78540441161,7.0
5.96689288037,5.0
5.77229616376,6.0
5.07569749415,5.0
5.25738450255,5.0
5.90894401368,7.0
5.29045812505,5.0
5.07524935763,5.0
5.99407833404,7.0
4.74352862488,5.0
5.48500069755,6.0
5.29798060412,6.0
5.69558551343,7.0
5.76391140563,6.0
5.12186347151,5.0
5.16080753469,5.0
6.22029070544,6.0
5.23370562383,5.0
5.69254137629,5.0
4.87496518956,4.0
4.78275336917,5.0
5.24465109998,5.0
5.71215645646,5.0
5.73599119514,6.0
4.24015180178,3.0
5.59964526185,7.0
5.154319612,6.0
4.99097348686,5.0
5.81809685502,6.0
5.4685474219,5.0
5.4687938393,5.0
5.38004566823,5.0
5.83583324889,6.0
5.51221707099,5.0
5.09119879705,5.0
5.27243870324,4.0
5.18035020229,5.0
5.85295353723,6.0
5.87052783291,7.0
5.68684996452,7.0
5.51453090935,5.0
5.40247860924,5.0
6.23107654684,6.0
5.44469678047,5.0
5.8576772568,7.0
5.7414264189,5.0
5.52284350812,5.0
5.67456460493,6.0
5.4259815431,5.0
6.46099846628,6.0
5.27786197785,5.0
5.20794077946,5.0
5.50104664827,5.0
5.94175045718,6.0
5.74970643562,6.0
6.11639655087,7.0
6.12639565134,6.0
5.28536727744,5.0
5.50317672836,6.0
5.21617059192,5.0
5.10037235527,5.0
5.98588041402,8.0
5.86452469501,6.0
4.8271436475,5.0
6.09175680853,6.0
5.39486722481,6.0
5.26300810496,5.0
5.4743358572,5.0
5.83317371914,5.0
5.77417308952,6.0
5.2505365754,7.0
5.55778664222,6.0
5.01843437073,5.0
5.18777836891,6.0
6.04828559964,6.0
5.28851719444,6.0
6.18099545177,6.0
5.01262129104,5.0
5.18341436698,5.0
5.74796300114,5.0
6.03981148421,7.0
5.83062762585,6.0
5.97496138989,6.0
5.39139855564,5.0
6.01029485307,6.0
5.93884985451,6.0
5.17232239892,5.0
5.23981407673,5.0
5.71370510561,6.0
5.27956731127,5.0
6.08700941332,5.0
5.39195677217,6.0
5.40989594819,6.0
5.97956485842,7.0
5.87648192714,6.0
5.82002293382,5.0
4.92834366148,5.0
5.04156451158,4.0
4.84827922654,5.0
5.11692156556,7.0
5.84884114145,6.0
6.02093951011,6.0
5.71753944556,6.0
5.28536727744,5.0
5.76467588298,6.0
5.23101450337,6.0
5.65763302447,5.0
5.23159432422,5.0
5.05960632052,5.0
5.01823071885,6.0
5.71884760632,6.0
5.32731892912,6.0
5.73871757786,6.0
5.78588014584,5.0
5.59497572924,5.0
6.12226091575,7.0
5.74603289831,6.0
5.92131863826,5.0
5.31008807205,5.0
5.7722014852,6.0
5.34034379904,5.0
5.95201294226,6.0
5.51116485114,6.0
4.75961271902,6.0
5.44981807076,5.0
4.95832626743,6.0
5.88416964488,6.0
5.25853201079,5.0
5.09733301923,5.0
5.53466446616,6.0
5.81584737087,6.0
5.69408050038,5.0
5.16143202667,5.0
6.05407996394,6.0
5.99134940865,7.0
5.50428210439,6.0
5.16540481654,5.0
5.57693506315,5.0
5.63584896332,5.0
6.06132638873,6.0
5.13679068366,5.0
6.12746592162,6.0
5.20872144432,5.0
6.04673653642,7.0
5.96494038068,6.0
5.32271203889,5.0
5.46079634815,5.0
5.68726583769,5.0
5.41803492136,6.0
5.31053193488,4.0
6.02722404024,5.0
5.24384147695,5.0
5.89933650461,7.0
6.00276172959,7.0
5.98058397842,7.0
5.95033522412,7.0
5.43237789709,5.0
5.5252588225,6.0
5.5336906354,5.0
5.24384147695,5.0
4.68158349712,6.0
5.44992845227,5.0
5.90034134283,6.0
5.29078574408,5.0
5.62080345139,6.0
5.04334307173,5.0
5.33790315588,6.0
5.30536694368,6.0
5.5209280248,6.0
5.66724120564,6.0
5.79835489227,6.0
5.16606417928,5.0
5.94402300624,6.0
5.25948723679,5.0
5.15949653654,6.0
5.94732163288,7.0
5.46876523344,4.0
5.62801243102,6.0
5.76467588298,6.0
5.60483538615,7.0
5.14081529787,5.0
5.06500252067,5.0
5.17371954089,5.0
5.78513762195,5.0
5.27473398478,4.0
5.93947653205,6.0
5.52021178748,5.0
5.70124835678,6.0
5.64577647998,6.0
5.67428569247,5.0
4.64833069625,4.0
5.18672223946,5.0
5.37789672242,5.0
5.50680514381,6.0
5.28502798129,6.0
5.49183119196,6.0
5.43237789709,5.0
5.94164243299,6.0
5.69906271482,7.0
5.54421948584,5.0
5.48162291773,5.0
5.25478432479,3.0
5.49758556453,5.0
4.96451825151,6.0
5.66009282158,6.0
5.33052690946,5.0
5.27711663593,5.0
5.13292482094,6.0
5.66930260809,5.0
5.60196535722,7.0
