5.69897449883,5.0
5.91133234062,6.0
5.9138068209,5.0
5.41196922413,6.0
5.66120899373,6.0
5.3800715928,5.0
5.95387979873,6.0
5.03257448707,5.0
6.98622373122,7.0
5.522664916,6.0
5.42959389253,6.0
5.47457198786,5.0
5.70331384621,6.0
5.63175161194,5.0
5.8502638648,6.0
6.11079642931,7.0
6.07901819743,6.0
5.56378235766,6.0
5.6452885919,6.0
5.35632262019,5.0
5.71010127887,6.0
5.7147370824,6.0
5.68908795222,6.0
6.4380997572,6.0
6.13201891285,7.0
5.40862244301,6.0
5.73251926873,6.0
6.35811265916,7.0
5.2805585246,6.0
6.5046207557,6.0
6.02351294769,6.0
5.65796820511,5.0
5.68783159746,7.0
5.10632163796,5.0
5.20274505235,5.0
5.33727615596,5.0
6.18526568458,6.0
5.48314857928,5.0
5.83406935011,6.0
5.84520227125,7.0
6.3135721043,7.0
5.47559050159,5.0
5.58071285578,5.0
5.22526623974,5.0
5.2382263938,5.0
5.45448480896,5.0
5.82959067778,6.0
5.67766016421,6.0
6.09503575192,6.0
5.71714049333,6.0
4.94080743033,5.0
6.21360339849,7.0
5.74205356299,6.0
5.41306108643,6.0
5.60401688809,6.0
5.60163914399,5.0
5.50586580389,6.0
6.07698380037,8.0
5.45911414981,5.0
6.24701588686,7.0
5.47477592712,5.0
5.33976366823,6.0
5.39719269106,5.0
5.8202353431,6.0
5.40045621412,6.0
5.95177941729,6.0
5.34505104676,6.0
6.51396340444,6.0
5.76307172287,6.0
5.5934243133,6.0
5.55138690882,6.0
6.65383233918,6.0
5.70465916949,5.0
5.55944670055,6.0
5.2412868276,5.0
5.3623536544,5.0
5.84895607397,6.0
5.79528273776,6.0
5.28974436861,5.0
6.07749408437,6.0
5.83518887112,6.0
5.12560667956,6.0
5.65624532329,6.0
5.23202075643,5.0
5.23503989812,4.0
5.54639037752,5.0
5.78305599874,6.0
5.27347594673,7.0
5.40485796211,5.0
6.40039822787,7.0
5.46172391159,6.0
4.87293774364,5.0
5.44671800959,6.0
5.47144294496,5.0
5.42966816474,6.0
6.10335169749,6.0
5.86189610392,6.0
5.18382809511,4.0
5.44410485248,5.0
6.06481884586,7.0
5.56302871414,5.0
5.74897912099,5.0
5.67766016421,6.0
6.05429272502,6.0
5.78472821915,6.0
5.45347709758,5.0
5.73381489089,7.0
5.54955647119,5.0
5.48891707715,5.0
5.54861404072,6.0
6.15282470803,6.0
7.35859538036,7.0
5.57153066589,5.0
5.84716474037,6.0
5.31918278516,6.0
5.36638400883,6.0
6.21374499041,6.0
5.50040625349,6.0
5.58064116927,6.0
7.00843089838,7.0
6.1028147357,5.0
5.98102714028,6.0
5.34751997054,5.0
6.45880982258,7.0
5.81763063106,5.0
6.21646798664,7.0
5.97478805226,6.0
5.90250042254,5.0
5.79134055451,7.0
6.14144700459,6.0
5.75120006538,6.0
6.3738523303,6.0
5.84881538974,5.0
6.65037153279,7.0
4.68475486835,5.0
6.28986589863,7.0
6.48431402346,7.0
5.28278927923,5.0
5.99671991495,6.0
5.60085465701,6.0
5.57553722914,6.0
5.65475251972,6.0
