42.7,39.54,-3.16
29.0,33.88,4.88
54.8,52.37,-2.43
5.8,17.3,11.5
51.2,37.13,-14.07
13.5,12.08,-1.42
24.0,18.85,-5.15
12.3,10.52,-1.78
25.8,30.28,4.48
13.0,18.79,5.79
50.0,49.12,-0.88
13.1,18.01,4.91
9.4,16.38,6.98
49.0,32.83,-16.17
43.4,46.41,3.01
7.2,18.26,11.06
17.7,28.47,10.77
23.0,29.49,6.49
26.3,30.63,4.33
14.7,23.49,8.79
21.2,30.24,9.04
39.0,27.53,-11.47
7.8,11.62,3.82
33.3,28.32,-4.98
31.8,30.57,-1.23
27.4,24.55,-2.85
6.4,23.13,16.73
16.0,30.06,14.06
25.9,27.02,1.12
35.1,33.14,-1.96
10.6,19.18,8.58
56.9,25.98,-30.92
11.8,10.21,-1.59
8.0,11.29,3.29
12.8,29.13,16.33
16.3,26.12,9.82
12.7,10.21,-2.49
49.1,35.8,-13.3
23.0,23.13,0.13
13.9,14.76,0.86
14.8,15.34,0.54
37.6,33.88,-3.72
28.5,20.36,-8.14
71.0,65.58,-5.42
10.3,7.68,-2.62
50.4,46.41,-3.99
47.7,34.67,-13.03
61.1,36.13,-24.97
41.0,41.57,0.57
13.3,16.22,2.92
10.2,12.26,2.06
28.7,22.82,-5.88
40.4,34.86,-5.54
36.1,36.85,0.75
48.6,47.16,-1.44
14.2,28.22,14.02
18.5,24.35,5.85
32.2,35.05,2.85
53.7,37.85,-15.85
36.4,38.97,2.57
20.6,11.1,-9.5
27.2,20.35,-6.85
25.1,23.89,-1.21
22.2,23.31,1.11
21.6,14.43,-7.17
11.0,11.1,0.1
24.0,30.49,6.49
18.0,30.83,12.83
39.0,53.15,14.15
6.7,12.28,5.58
29.1,29.29,0.19
19.1,32.95,13.85
10.8,14.46,3.66
9.0,23.68,14.68
57.7,37.72,-19.98
8.2,22.22,14.02
32.7,35.13,2.43
30.0,34.96,4.96
39.0,31.2,-7.8
19.6,18.19,-1.41
37.0,35.65,-1.35
15.8,15.34,-0.46
38.2,24.01,-14.19
35.7,35.9,0.2
17.9,28.71,10.81
45.9,45.91,0.01
31.7,31.26,-0.44
31.3,31.59,0.29
39.2,28.46,-10.74
13.4,9.15,-4.25
13.9,27.02,13.12
