20.8,16.14,-4.66
29.0,28.56,-0.44
29.0,27.44,-1.56
10.5,15.32,4.82
49.1,31.93,-17.17
31.0,18.24,-12.76
32.2,32.37,0.17
13.0,13.02,0.02
17.6,23.9,6.3
32.7,21.73,-10.97
16.0,27.44,11.44
23.0,18.62,-4.38
18.5,20.09,1.59
29.5,27.16,-2.34
5.8,16.36,10.56
11.8,14.22,2.42
13.1,17.9,4.8
19.0,20.27,1.27
23.5,27.69,4.19
39.0,27.15,-11.85
10.4,15.91,5.51
18.0,23.06,5.06
7.2,8.69,1.49
10.1,12.71,2.61
13.1,13.02,-0.08
10.5,13.98,3.48
29.1,32.35,3.25
37.7,35.51,-2.19
10.3,26.52,16.22
23.2,15.47,-7.73
11.4,24.51,13.11
31.0,31.64,0.64
11.3,20.27,8.97
28.3,19.4,-8.9
31.3,27.57,-3.73
15.5,15.88,0.38
37.5,25.2,-12.3
17.7,23.87,6.17
16.3,20.99,4.69
24.9,23.92,-0.98
17.9,25.37,7.47
61.0,60.78,-0.22
26.3,22.81,-3.49
12.5,15.32,2.82
25.8,29.07,3.27
26.1,19.83,-6.27
6.4,6.69,0.29
13.5,11.63,-1.87
21.0,24.85,3.85
50.4,43.34,-7.06
6.9,18.62,11.72
12.8,13.49,0.69
41.0,30.64,-10.36
30.9,25.94,-4.96
14.8,12.57,-2.23
27.6,30.08,2.48
5.1,15.88,10.78
38.2,22.98,-15.22
49.0,31.2,-17.8
10.8,16.15,5.35
24.2,27.04,2.84
21.6,29.9,8.3
48.6,42.18,-6.42
19.6,19.6,0.0
32.2,30.5,-1.7
24.0,19.9,-4.1
16.8,20.73,3.93
24.0,17.28,-6.72
14.7,17.28,2.58
40.1,39.11,-0.99
13.2,18.18,4.98
19.8,15.25,-4.55
16.8,18.11,1.31
36.1,36.58,0.48
39.2,20.53,-18.67
16.9,16.16,-0.74
11.9,12.82,0.92
39.0,28.84,-10.16
14.6,14.23,-0.37
40.0,35.69,-4.31
11.0,18.54,7.54
15.4,19.77,4.37
46.5,47.2,0.7
34.8,30.79,-4.01
30.5,24.95,-5.55
30.2,15.18,-15.02
29.8,22.54,-7.26
18.8,30.36,11.56
24.0,19.83,-4.17
13.9,25.49,11.59
25.9,25.25,-0.65
