5.85537681377,6.0
6.29258708835,6.0
5.59487787523,5.0
5.54008138157,5.0
5.69737096279,6.0
5.36935895535,5.0
5.68272991834,6.0
5.79604647067,5.0
5.46201742034,5.0
6.40353033732,5.0
5.20853589503,5.0
5.73812629118,6.0
6.49325870392,6.0
5.25267446764,6.0
5.30015687129,6.0
5.38137124379,5.0
5.32990609042,5.0
5.92141897921,5.0
5.49231815013,5.0
6.11800151357,6.0
5.58994389647,5.0
6.40681609988,6.0
5.60086050234,6.0
6.52826005523,6.0
6.13031731433,5.0
6.41573574671,7.0
6.07676575438,7.0
5.55805509587,5.0
5.47068687833,6.0
5.69651702447,6.0
6.6842582028,6.0
5.97702682187,6.0
5.36037413336,5.0
5.81232302263,6.0
5.45274905455,5.0
6.05121306866,6.0
6.52696531108,7.0
5.82504174501,6.0
5.49133642072,6.0
5.49783772399,6.0
5.41047175936,5.0
5.43283578346,5.0
5.85656777668,6.0
6.01061759811,6.0
6.50030583372,6.0
6.2758758463,7.0
5.58991569717,5.0
5.85494332313,6.0
6.42945789731,6.0
6.37896896184,6.0
5.79431694647,6.0
5.66013630845,6.0
5.17776292015,5.0
5.62925356167,5.0
5.48928435818,4.0
5.70375458563,6.0
6.62313876169,6.0
6.70539572227,6.0
6.4454319809,6.0
6.41360496798,8.0
5.28366019488,4.0
5.65373194277,6.0
5.49925225056,5.0
5.67325977487,6.0
6.30042379751,4.0
6.43551846395,6.0
6.08011189128,7.0
6.25108520413,6.0
5.50851369727,5.0
6.68431865126,7.0
5.97915576906,6.0
5.8374734397,8.0
6.40137046822,6.0
5.33723401431,5.0
5.73660734402,6.0
6.43243615042,7.0
6.23580040444,6.0
5.59465959759,5.0
6.69684313705,7.0
5.86344189863,6.0
5.7213875924,5.0
4.99448177669,4.0
6.23873596086,6.0
6.36250164153,6.0
5.69233941258,6.0
6.27679170143,5.0
4.91011218814,5.0
6.10988129685,5.0
5.99548100387,6.0
5.1461792964,5.0
5.49540696471,5.0
6.15948311313,6.0
5.7311860813,5.0
5.86189827497,6.0
6.02221014386,4.0
6.12638493173,6.0
5.58570662163,6.0
5.76649429225,8.0
5.39503823314,5.0
5.70069140854,5.0
6.0794350285,6.0
5.38701920986,6.0
5.92606079513,6.0
5.75413466931,6.0
6.46455944145,7.0
6.19330057893,6.0
5.57807397875,6.0
6.78125593435,7.0
5.73869609325,5.0
5.58092754601,6.0
5.51395711448,5.0
6.37757551447,5.0
5.78879966557,6.0
5.7238361337,7.0
6.31190968007,7.0
5.41360364685,5.0
6.25969802506,6.0
5.68619233436,5.0
5.92641630359,7.0
5.83054401812,6.0
5.7106576707,5.0
5.6792815723,6.0
5.68537915847,6.0
5.83894683193,6.0
5.63356312932,6.0
