29.5,27.21,-2.29
30.9,29.42,-1.48
15.3,11.81,-3.49
25.2,20.77,-4.43
63.0,54.25,-8.75
6.9,11.5,4.6
33.8,28.84,-4.96
33.3,22.19,-11.11
12.8,24.85,12.05
27.4,14.26,-13.14
13.2,12.51,-0.69
34.0,16.9,-17.1
11.4,24.38,12.98
32.7,32.54,-0.16
28.3,12.51,-15.79
12.8,9.26,-3.54
14.7,17.02,2.32
17.9,16.06,-1.84
12.5,14.47,1.97
49.3,35.37,-13.93
7.2,15.73,8.53
28.4,29.53,1.13
28.4,25.16,-3.24
39.0,21.03,-17.97
13.3,10.05,-3.25
10.4,14.22,3.82
14.8,8.2,-6.6
10.5,11.52,1.02
18.0,1.46,-16.54
25.9,26.89,0.99
29.3,17.72,-11.58
32.2,45.15,12.95
11.8,14.34,2.54
5.1,13.37,8.27
37.5,29.53,-7.97
13.1,16.73,3.63
10.5,14.47,3.97
50.0,51.41,1.41
36.1,36.58,0.48
23.9,24.63,0.73
18.8,26.28,7.48
62.1,54.25,-7.85
5.9,7.4,1.5
27.0,19.06,-7.94
34.8,30.33,-4.47
30.2,20.41,-9.79
38.2,21.92,-16.28
11.7,9.27,-2.43
10.1,11.75,1.65
26.3,32.54,6.24
39.0,46.29,7.29
24.0,14.3,-9.7
22.8,15.23,-7.57
45.4,40.85,-4.55
29.8,24.65,-5.15
25.0,16.31,-8.69
14.2,12.89,-1.31
16.3,21.09,4.79
6.1,12.84,6.74
16.8,19.13,2.33
9.4,9.92,0.52
33.0,24.9,-8.1
10.2,20.41,10.21
13.0,11.27,-1.73
59.3,51.69,-7.61
