38.2,22.17,-16.03
24.2,21.52,-2.68
13.2,11.81,-1.39
38.1,28.64,-9.46
12.3,10.51,-1.79
51.2,35.69,-15.51
12.8,12.21,-0.59
32.7,26.96,-5.74
35.7,30.89,-4.81
48.6,48.99,0.39
15.6,17.38,1.78
5.1,16.71,11.61
40.1,38.69,-1.41
50.8,54.94,4.14
27.1,29.23,2.13
38.2,30.54,-7.66
33.0,27.27,-5.73
36.8,26.06,-10.74
17.2,25.0,7.8
18.5,28.11,9.61
18.8,28.56,9.76
29.1,38.93,9.83
10.2,10.02,-0.18
12.8,21.64,8.84
16.8,20.91,4.11
45.4,45.34,-0.06
26.3,26.96,0.66
8.0,13.51,5.51
34.8,29.58,-5.22
34.0,24.52,-9.48
19.2,14.8,-4.4
26.0,28.64,2.64
18.0,22.79,4.79
26.8,24.16,-2.64
21.6,18.68,-2.92
62.1,54.33,-7.77
10.6,13.2,2.6
49.1,46.71,-2.39
15.8,14.82,-0.98
27.4,29.19,1.79
30.5,26.01,-4.49
16.7,13.11,-3.59
13.0,10.02,-2.98
35.2,34.48,-0.72
11.8,15.98,4.18
30.2,26.0,-4.2
56.9,27.06,-29.84
15.5,16.72,1.22
50.4,50.53,0.13
11.0,17.8,6.8
19.0,22.56,3.56
25.1,23.94,-1.16
10.5,15.03,4.53
20.8,21.23,0.43
18.1,33.0,14.9
11.3,20.55,9.25
24.3,29.34,5.04
11.4,6.84,-4.56
37.0,42.23,5.23
31.7,36.19,4.49
25.2,27.78,2.58
23.9,30.56,6.66
13.9,25.13,11.23
20.6,17.84,-2.76
39.2,34.5,-4.7
