20.8,19.56,-1.24
29.0,25.01,-3.99
29.0,29.67,0.67
10.5,11.88,1.38
49.1,31.94,-17.16
31.0,23.37,-7.63
32.2,43.34,11.14
13.0,12.95,-0.05
17.6,21.14,3.54
32.7,22.47,-10.23
16.0,29.67,13.67
23.0,15.86,-7.14
18.5,13.52,-4.98
29.5,26.63,-2.87
5.8,15.03,9.23
11.8,12.98,1.18
13.1,12.37,-0.73
19.0,17.45,-1.55
23.5,26.83,3.33
39.0,38.5,-0.5
10.4,11.12,0.72
18.0,16.96,-1.04
7.2,11.75,4.55
10.1,12.95,2.85
13.1,12.95,-0.15
10.5,11.81,1.31
29.1,31.84,2.74
37.7,38.51,0.81
10.3,25.32,15.02
23.2,20.69,-2.51
11.4,22.11,10.71
31.0,30.38,-0.62
11.3,17.45,6.15
28.3,21.62,-6.68
31.3,28.99,-2.31
15.5,13.39,-2.11
37.5,20.91,-16.59
17.7,25.6,7.9
16.3,18.67,2.37
24.9,23.66,-1.24
17.9,19.88,1.98
61.0,63.78,2.78
26.3,23.71,-2.59
12.5,11.88,-0.62
25.8,26.41,0.61
26.1,20.52,-5.58
6.4,19.84,13.44
13.5,13.28,-0.22
21.0,20.34,-0.66
50.4,45.29,-5.11
6.9,15.86,8.96
12.8,19.92,7.12
41.0,30.03,-10.97
30.9,24.58,-6.32
14.8,16.29,1.49
27.6,28.24,0.64
5.1,13.39,8.29
38.2,23.46,-14.74
49.0,35.17,-13.83
10.8,15.28,4.48
24.2,21.2,-3.0
21.6,20.5,-1.1
48.6,41.96,-6.64
19.6,17.55,-2.05
32.2,28.1,-4.1
