13.4,23.21,9.81
19.2,19.98,0.78
19.0,19.64,0.64
32.2,41.7,9.5
45.4,38.71,-6.69
31.8,26.66,-5.14
36.4,31.11,-5.29
20.6,18.15,-2.45
6.1,18.58,12.48
30.2,21.2,-9.0
13.4,22.44,9.04
10.6,11.99,1.39
10.8,23.19,12.39
27.0,29.6,2.6
43.4,39.46,-3.94
28.7,23.21,-5.49
39.0,41.06,2.06
15.5,18.73,3.23
29.5,33.32,3.82
15.4,28.65,13.25
26.3,28.83,2.53
13.9,18.23,4.33
12.5,19.3,6.8
33.0,25.5,-7.5
10.5,18.6,8.1
32.2,31.19,-1.01
19.6,20.51,0.91
11.0,13.98,2.98
50.5,22.08,-28.42
47.7,48.96,1.26
13.1,21.27,8.17
24.2,27.85,3.65
46.5,41.7,-4.8
20.3,22.75,2.45
42.0,46.83,4.83
28.4,31.98,3.58
63.0,51.03,-11.97
49.0,25.5,-23.5
34.0,26.71,-7.29
28.5,21.86,-6.64
6.4,22.85,16.45
36.9,27.37,-9.53
34.8,31.96,-2.84
19.8,24.06,4.26
30.6,22.63,-7.97
35.4,39.86,4.46
9.0,20.53,11.53
42.7,48.39,5.69
10.2,21.2,11.0
18.3,23.47,5.17
28.3,20.29,-8.01
27.2,26.11,-1.09
10.4,20.28,9.88
18.5,28.13,9.63
22.0,34.21,12.21
45.0,48.41,3.41
13.9,29.91,16.01
36.5,30.03,-6.47
54.8,34.7,-20.1
11.2,23.4,12.2
18.8,28.82,10.02
18.4,24.95,6.55
28.5,19.96,-8.54
11.7,14.47,2.77
24.9,27.95,3.05
40.0,37.08,-2.92
48.6,29.8,-18.8
30.9,27.93,-2.97
25.1,36.02,10.92
27.1,34.83,7.73
43.6,50.75,7.15
56.9,40.43,-16.47
5.9,-0.26,-6.16
31.0,21.68,-9.32
33.8,27.93,-5.87
14.0,30.98,16.98
25.0,29.96,4.96
14.7,24.82,10.12
23.0,22.85,-0.15
43.4,30.38,-13.02
74.9,29.14,-45.76
24.0,19.8,-4.2
76.0,69.49,-6.51
19.1,29.92,10.82
25.2,26.01,0.81
45.9,41.48,-4.42
5.1,18.72,13.62
16.8,19.6,2.8
50.8,50.75,-0.05
7.8,19.08,11.28
17.6,21.0,3.4
47.3,37.98,-9.32
6.9,19.76,12.86
24.0,20.29,-3.71
32.7,31.81,-0.89
14.2,19.08,4.88
40.1,40.15,0.05
29.0,29.58,0.58
6.7,18.59,11.89
17.2,20.82,3.62
30.9,32.28,1.38
16.0,24.45,8.45
29.0,24.8,-4.2
14.2,22.63,8.43
37.7,32.73,-4.97
37.0,28.13,-8.87
27.0,27.37,0.37
50.0,42.01,-7.99
36.8,27.67,-9.13
31.7,30.98,-0.72
29.1,28.34,-0.76
20.9,23.42,2.52
10.0,12.62,2.62
59.3,43.47,-15.83
10.2,19.73,9.53
20.8,23.56,2.76
49.1,43.47,-5.63
