42.7,43.71,1.01
29.0,30.65,1.65
54.8,48.33,-6.47
5.8,14.24,8.44
51.2,36.23,-14.97
13.5,14.05,0.55
24.0,15.58,-8.42
12.3,19.39,7.09
25.8,36.79,10.99
13.0,11.9,-1.1
50.0,45.11,-4.89
13.1,17.82,4.72
9.4,15.52,6.12
49.0,28.02,-20.98
43.4,46.77,3.37
7.2,17.41,10.21
17.7,23.71,6.01
23.0,20.03,-2.97
26.3,27.6,1.3
14.7,23.5,8.8
21.2,29.39,8.19
39.0,22.38,-16.62
7.8,14.7,6.9
33.3,24.65,-8.65
31.8,23.99,-7.81
27.4,28.9,1.5
6.4,19.87,13.47
16.0,28.84,12.84
25.9,22.3,-3.6
35.1,24.72,-10.38
10.6,16.64,6.04
56.9,20.84,-36.06
11.8,15.12,3.32
8.0,21.95,13.95
12.8,22.25,9.45
16.3,21.45,5.15
12.7,15.12,2.42
49.1,41.23,-7.87
23.0,19.87,-3.13
13.9,9.93,-3.97
14.8,14.11,-0.69
37.6,42.05,4.45
28.5,16.13,-12.37
71.0,26.47,-44.53
10.3,16.05,5.75
50.4,55.38,4.98
47.7,45.31,-2.39
61.1,44.65,-16.45
41.0,36.59,-4.41
13.3,14.59,1.29
10.2,15.39,5.19
28.7,20.32,-8.38
40.4,24.33,-16.07
36.1,36.26,0.16
48.6,47.84,-0.76
14.2,20.59,6.39
18.5,23.62,5.12
32.2,46.53,14.33
53.7,35.47,-18.23
36.4,41.04,4.64
20.6,14.95,-5.65
27.2,17.21,-9.99
25.1,28.83,3.73
22.2,24.06,1.86
21.6,16.58,-5.02
11.0,14.95,3.95
24.0,25.69,1.69
18.0,24.62,6.62
39.0,36.68,-2.32
6.7,15.31,8.61
29.1,34.27,5.17
19.1,32.78,13.68
10.8,16.25,5.45
9.0,9.6,0.6
57.7,36.69,-21.01
8.2,13.02,4.82
32.7,34.5,1.8
30.0,27.02,-2.98
39.0,31.26,-7.74
19.6,16.26,-3.34
37.0,32.9,-4.1
15.8,16.42,0.62
38.2,26.2,-12.0
35.7,39.12,3.42
17.9,22.29,4.39
45.9,45.59,-0.31
31.7,31.16,-0.54
31.3,26.77,-4.53
39.2,29.25,-9.95
13.4,15.72,2.32
13.9,22.3,8.4
27.0,20.77,-6.23
27.2,23.71,-3.49
62.1,51.85,-10.25
29.8,24.06,-5.74
23.3,16.05,-7.25
18.1,27.16,9.06
13.4,20.32,6.92
10.2,19.17,8.97
6.9,15.89,8.99
50.8,48.04,-2.76
6.7,13.39,6.69
19.0,19.29,0.29
39.0,27.05,-11.95
35.9,24.77,-11.13
16.8,12.26,-4.54
17.2,19.76,2.56
15.3,16.31,1.01
25.0,30.04,5.04
59.3,41.23,-18.07
16.8,17.48,0.68
26.0,24.51,-1.49
19.2,15.04,-4.16
35.2,30.82,-4.38
21.0,21.3,0.3
48.3,47.19,-1.11
12.3,16.31,4.01
