15.8,16.26,0.46
31.0,29.43,-1.57
13.4,21.61,8.21
24.0,16.69,-7.31
23.0,21.21,-1.79
6.1,16.31,10.21
27.1,33.03,5.93
13.9,27.78,13.88
13.1,17.8,4.7
31.7,34.8,3.1
9.0,16.57,7.57
14.5,19.98,5.48
44.0,39.25,-4.75
45.0,31.65,-13.35
38.2,26.89,-11.31
41.0,52.54,11.54
27.5,23.59,-3.91
39.0,23.77,-15.23
19.0,21.68,2.68
26.0,26.06,0.06
36.5,33.3,-3.2
35.0,29.53,-5.47
57.7,30.42,-27.28
15.3,17.24,1.94
18.1,26.51,8.41
17.6,38.68,21.08
11.4,27.78,16.38
24.0,30.93,6.93
63.0,60.81,-2.19
15.3,17.03,1.73
12.7,16.08,3.38
11.8,16.87,5.07
33.3,25.19,-8.11
16.0,25.81,9.81
10.6,16.36,5.76
30.7,23.17,-7.53
50.5,19.14,-31.36
11.2,17.33,6.13
24.0,19.77,-4.23
53.7,40.39,-13.31
42.0,41.41,-0.59
23.3,29.83,6.53
34.8,28.34,-6.46
19.8,17.76,-2.04
6.9,14.91,8.01
40.0,36.48,-3.52
37.5,31.24,-6.26
22.2,24.63,2.43
12.8,24.31,11.51
35.9,30.06,-5.84
21.9,27.24,5.34
32.2,32.42,0.22
19.0,23.11,4.11
18.3,19.75,1.45
49.3,40.39,-8.91
35.2,36.49,1.29
74.9,52.54,-22.36
19.1,14.27,-4.83
8.2,15.07,6.87
21.6,19.16,-2.44
7.8,18.07,10.27
50.4,27.51,-22.89
36.9,29.85,-7.05
30.6,23.23,-7.37
62.1,60.81,-1.29
32.2,46.19,13.99
56.9,22.61,-34.29
19.2,16.57,-2.63
7.2,17.33,10.13
31.0,22.42,-8.58
47.3,40.39,-6.91
13.9,26.08,12.18
37.7,29.68,-8.02
37.0,28.02,-8.98
15.6,19.29,3.69
5.1,16.74,11.64
29.1,36.57,7.47
6.9,14.91,8.01
28.5,20.29,-8.21
22.0,19.74,-2.26
37.6,35.68,-1.92
59.3,48.14,-11.16
29.3,21.33,-7.97
47.7,25.01,-22.69
10.2,22.02,11.82
9.3,17.09,7.79
30.9,26.58,-4.32
21.8,18.24,-3.56
39.2,52.54,13.34
15.5,16.74,1.24
8.5,15.65,7.15
14.2,23.23,9.03
16.8,20.5,3.7
26.3,26.73,0.43
6.7,15.35,8.65
16.7,16.4,-0.3
51.2,30.3,-20.9
16.9,16.64,-0.26
27.4,24.23,-3.17
21.0,20.29,-0.71
71.0,56.82,-14.18
10.5,16.32,5.82
37.0,35.32,-1.68
14.0,34.8,20.8
32.7,24.21,-8.49
10.3,29.83,19.53
35.5,25.67,-9.83
12.5,16.32,3.82
10.5,15.35,4.85
12.3,8.53,-3.77
6.4,21.21,14.81
45.4,44.83,-0.57
22.8,17.06,-5.74
24.2,23.1,-1.1
14.7,24.12,9.42
17.7,25.9,8.2
45.9,31.47,-14.43
