47.7,47.48,-0.22
11.3,16.45,5.15
10.1,10.29,0.19
45.0,39.27,-5.73
23.0,14.54,-8.46
41.0,45.47,4.47
31.7,32.59,0.89
32.2,23.96,-8.24
16.7,12.57,-4.13
15.3,15.77,0.47
33.0,32.95,-0.05
31.0,29.01,-1.99
59.3,47.9,-11.4
14.0,32.59,18.59
30.5,20.9,-9.6
19.3,18.85,-0.45
15.4,17.24,1.84
57.7,56.3,-1.4
32.7,33.13,0.43
10.5,11.12,0.62
6.4,14.63,8.23
11.8,15.64,3.84
12.3,14.65,2.35
21.9,28.56,6.66
13.0,12.57,-0.43
43.6,48.13,4.53
31.8,19.98,-11.82
30.2,23.27,-6.93
28.3,24.29,-4.01
27.4,29.58,2.18
23.0,14.63,-8.37
29.8,32.63,2.83
30.7,19.33,-11.37
48.3,48.94,0.64
13.4,17.14,3.74
37.6,34.64,-2.96
26.1,22.05,-4.05
29.0,18.61,-10.39
9.4,15.7,6.3
34.2,35.09,0.89
71.0,71.59,0.59
43.4,44.06,0.66
27.6,28.87,1.27
50.0,46.79,-3.21
13.9,26.13,12.23
11.0,9.83,-1.17
21.2,23.75,2.55
5.9,12.57,6.67
51.2,52.64,1.44
37.7,41.28,3.58
45.4,44.07,-1.33
28.4,24.99,-3.41
