38.2,19.93,-18.27
24.2,20.57,-3.63
13.2,10.05,-3.15
38.1,28.94,-9.16
12.3,13.72,1.42
51.2,52.01,0.81
12.8,16.8,4.0
32.7,21.14,-11.56
35.7,33.84,-1.86
48.6,45.1,-3.5
15.6,13.86,-1.74
5.1,16.56,11.46
40.1,45.35,5.25
50.8,56.89,6.09
27.1,31.69,4.59
38.2,28.61,-9.59
33.0,37.39,4.39
36.8,39.49,2.69
17.2,16.43,-0.77
18.5,22.67,4.17
18.8,27.4,8.6
29.1,36.03,6.93
10.2,17.61,7.41
12.8,16.26,3.46
16.8,15.14,-1.66
45.4,42.06,-3.34
26.3,21.14,-5.16
8.0,36.17,28.17
34.8,25.62,-9.18
34.0,24.41,-9.59
19.2,13.15,-6.05
26.0,28.94,2.94
18.0,22.2,4.2
26.8,18.35,-8.45
21.6,20.0,-1.6
62.1,50.48,-11.62
10.6,16.58,5.98
49.1,39.38,-9.72
15.8,18.94,3.14
27.4,17.24,-10.16
30.5,22.18,-8.32
16.7,16.69,-0.01
13.0,15.64,2.64
35.2,32.11,-3.09
11.8,16.99,5.19
30.2,19.92,-10.28
56.9,20.51,-36.39
15.5,16.57,1.07
50.4,50.3,-0.1
11.0,19.48,8.48
19.0,23.51,4.51
25.1,23.16,-1.94
10.5,16.99,6.49
20.8,29.55,8.75
18.1,26.12,8.02
11.3,17.83,6.53
24.3,28.36,4.06
11.4,12.19,0.79
37.0,39.06,2.06
31.7,37.66,5.96
25.2,25.14,-0.06
23.9,21.61,-2.29
13.9,17.4,3.5
20.6,19.47,-1.13
39.2,30.12,-9.08
39.0,33.52,-5.48
18.3,18.57,0.27
47.3,39.35,-7.95
18.4,16.26,-2.14
14.6,17.01,2.41
27.0,28.06,1.06
24.0,22.04,-1.96
7.8,17.71,9.91
12.5,16.99,4.49
30.7,31.49,0.79
42.7,40.84,-1.86
22.2,25.85,3.65
32.7,30.67,-2.03
