5.56889592292,6.0
6.75543534542,6.0
5.36530626603,5.0
5.4263542658,5.0
6.65195585996,7.0
5.82070942603,7.0
5.52376348645,5.0
5.61828685872,6.0
5.84993852718,6.0
6.51358410165,7.0
6.53248944453,6.0
5.49513476529,5.0
5.28994675405,5.0
5.18569862118,5.0
5.4876474876,6.0
5.21206527411,5.0
5.94348671834,6.0
5.10268617406,5.0
5.62744510011,6.0
5.54586033011,6.0
6.37418531097,7.0
6.56195950993,7.0
6.47490514384,6.0
5.56921090612,6.0
5.56916986351,5.0
5.35990572967,5.0
5.8294398339,6.0
5.1129383197,5.0
6.42318223048,7.0
5.58885015192,7.0
6.12183459205,6.0
5.40552007796,6.0
6.80035936391,6.0
5.97243722906,6.0
5.3480566934,6.0
6.42046720158,6.0
4.95331091942,6.0
5.44456234433,5.0
4.94941844213,5.0
4.89982846046,5.0
5.94990948158,6.0
5.27550911729,5.0
4.61549571015,5.0
5.16501286696,4.0
5.62544672339,6.0
5.87378055525,6.0
6.38909162271,6.0
5.95704616242,5.0
5.76213740944,5.0
5.30986532714,6.0
6.02022200687,5.0
5.24450703115,5.0
5.60145681543,6.0
5.36828450542,6.0
5.63844800979,3.0
5.81452104764,6.0
5.87462391014,6.0
4.88569544118,5.0
5.03440378993,5.0
5.39094112466,6.0
5.70937717693,5.0
5.41541508599,5.0
4.88725513546,4.0
6.04833197601,7.0
5.71926104561,5.0
6.25333300379,6.0
5.74821871252,5.0
5.9281184561,6.0
6.53845638624,7.0
5.5263993065,5.0
5.50074192254,6.0
5.79122038486,6.0
6.20316221221,8.0
5.33503552841,5.0
5.37868396453,5.0
5.2488125048,6.0
5.02868647373,5.0
5.81224620478,6.0
5.0647954141,6.0
5.16101989059,5.0
5.25449815032,5.0
5.74382290428,5.0
5.68288007998,8.0
5.79882768094,6.0
6.39504459762,6.0
5.46337797622,5.0
5.12800292873,6.0
5.14184747142,4.0
5.20312166255,5.0
5.0444855847,5.0
5.53450943986,6.0
5.18160084856,5.0
5.54812642421,5.0
5.63304507032,5.0
5.16421790472,5.0
5.35358320967,5.0
4.62730418937,5.0
5.3208372069,5.0
5.67005806558,6.0
6.00012875816,5.0
5.49236101647,5.0
5.46258771412,5.0
4.97030358459,4.0
5.57307992986,5.0
5.60026442515,5.0
6.09965997741,6.0
5.28750812475,4.0
5.2428188952,5.0
5.31854958266,5.0
5.69862942007,6.0
5.15542873812,5.0
5.24563137778,6.0
5.973529713,6.0
5.42497365962,6.0
4.97238229753,5.0
5.11230737284,5.0
5.11978631955,5.0
6.9708732294,7.0
5.04081269146,6.0
5.16782196865,4.0
6.23007233965,6.0
4.98540839664,5.0
5.45733944781,6.0
5.03494717375,5.0
5.74353495468,5.0
5.64703031792,5.0
6.16330841095,7.0
5.45578752995,7.0
5.20637072898,5.0
6.14515006659,6.0
6.15797291992,6.0
6.32836710832,6.0
5.31651198006,5.0
5.55445628041,6.0
5.46886318962,5.0
5.12068438423,5.0
6.11624459378,6.0
5.52828638897,5.0
6.50264193414,6.0
5.42022361936,6.0
5.28937222399,4.0
5.6819255754,5.0
5.34048456921,5.0
5.10691150211,5.0
5.65012535131,6.0
5.67968828737,5.0
5.7888118794,6.0
5.30929811593,5.0
6.12978152197,7.0
5.73152810575,6.0
5.15950811695,5.0
5.64741224223,6.0
5.32048141736,5.0
6.02079578534,5.0
5.61072324373,7.0
6.00694833833,6.0
5.29854149706,5.0
5.90874995065,6.0
5.41845545882,5.0
6.5839645171,7.0
5.15925978172,5.0
6.56895122845,5.0
5.84077328337,6.0
